FECHA;HORA;VOLTAJE (VAC);CORRIENTE  (A);POTENCIA (W);TEMPERATURA (°C);VELOCIDAD MECANICA (RPM);VIBRACIONES EJE X;NORMAL ;REVISION ;MANTENIMIENTO ;FALLA
26/2/2021;15:19:44;80;3,1;248;49,3;2795;301;;;1;
26/2/2021;15:19:45;80;2,9;232;47,5;2825;303;;;1;
26/2/2021;15:19:46;80;2,7;216;46,3;2800;295;;;1;
26/2/2021;15:19:47;80;2,5;200;45,1;2775;275;;;1;
26/2/2021;15:19:48;80;2,6;208;46,7;2725;300;;;1;
26/2/2021;15:19:49;80;2,1;168;49,3;2795;395;;;1;
26/2/2021;15:19:50;80;2,6;208;45,5;2815;295;;;1;
26/2/2021;15:19:51;80;2,8;224;47,5;2825;289;;;1;
26/2/2021;15:19:52;80;2,7;216;46,3;2795;295;;;1;
26/2/2021;15:19:53;80;2,8;224;45,1;2825;300;;;1;
26/2/2021;15:19:54;80;2,8;224;46,7;2800;310;;;1;
26/2/2021;15:19:55;80;2,7;216;49,3;2800;395;;;1;
26/2/2021;15:19:56;80;2,9;232;47,5;2775;295;;;1;
26/2/2021;15:19:57;80;2,9;232;46,3;2725;289;;;1;
26/2/2021;15:19:58;80;2,9;232;45,1;2795;295;;;1;
26/2/2021;15:19:59;80;2,5;200;46,7;2815;300;;;1;
26/2/2021;15:20:00;80;2,6;208;49,3;2825;310;;;1;
26/2/2021;15:20:01;80;2,6;208;45,5;2795;305;;;1;
26/2/2021;15:20:02;80;2,7;216;47,5;2825;301;;;1;
26/2/2021;15:20:03;80;2,8;224;46,3;2800;303;;;1;
26/2/2021;15:20:04;80;3,1;248;45,1;2775;295;;;1;
26/2/2021;15:20:05;80;2,9;232;46,7;2825;275;;;1;
26/2/2021;15:20:06;80;2,7;216;49,3;2800;301;;;1;
26/2/2021;15:20:07;80;3,1;248;47,5;2775;303;;;1;
26/2/2021;15:20:08;80;2,9;232;46,3;2725;295;;;1;
26/2/2021;15:20:09;80;2,8;224;45,1;2795;275;;;1;
26/2/2021;15:20:10;80;2,7;216;46,7;2815;300;;;1;
26/2/2021;15:20:11;80;2,9;232;49,3;2825;295;;;1;
26/2/2021;15:20:12;80;2,7;216;45,5;2795;295;;;1;
26/2/2021;15:20:13;80;2,9;232;47,5;2825;275;;;1;
26/2/2021;15:20:14;80;3,1;248;46,3;2800;300;;;1;
26/2/2021;15:20:15;80;3,1;248;45,1;2800;395;;;1;
26/2/2021;15:20:16;80;2,9;232;46,7;2775;295;;;1;
26/2/2021;15:20:17;80;2,9;232;49,3;2725;289;;;1;
26/2/2021;15:20:18;80;2,9;232;47,5;2795;295;;;1;
26/2/2021;15:20:19;80;2,5;200;46,3;2815;300;;;1;
26/2/2021;15:20:20;80;2,6;208;45,1;2825;310;;;1;
26/2/2021;15:20:21;80;2,6;208;46,7;2795;305;;;1;
26/2/2021;15:20:22;80;2,7;216;49,3;2825;301;;;1;
26/2/2021;15:20:23;80;2,8;224;45,5;2800;303;;;1;
26/2/2021;15:20:24;80;3,1;248;47,5;2775;295;;;1;
26/2/2021;15:20:25;80;2,9;232;46,3;2725;275;;;1;
26/2/2021;15:20:26;80;2,8;224;45,1;2825;301;;;1;
26/2/2021;15:20:27;80;2,7;216;46,7;2795;303;;;1;
26/2/2021;15:20:28;80;2,9;232;49,3;2825;295;;;1;
26/2/2021;15:20:29;80;2,7;216;47,5;2800;275;;;1;
26/2/2021;15:20:30;80;2,9;232;46,3;2775;300;;;1;
26/2/2021;15:20:31;80;3,1;248;45,1;2725;395;;;1;
26/2/2021;15:20:32;80;3,1;248;46,7;2795;295;;;1;
26/2/2021;15:20:33;80;2,8;224;49,3;2815;289;;;1;
26/2/2021;15:20:34;80;3,1;248;45,5;2825;295;;;1;
26/2/2021;15:20:35;80;2,8;224;47,5;2825;300;;;1;
26/2/2021;15:20:36;80;3,1;248;46,3;2795;310;;;1;
26/2/2021;15:20:37;80;2,9;232;45,1;2825;395;;;1;
26/2/2021;15:20:38;80;2,7;216;46,7;2800;295;;;1;
26/2/2021;15:20:39;80;3,1;248;49,3;2775;289;;;1;
26/2/2021;15:20:40;80;2,9;232;47,5;2725;295;;;1;
26/2/2021;15:20:41;80;2,8;224;46,3;2825;300;;;1;
26/2/2021;15:20:42;80;2,7;216;45,1;2795;310;;;1;
26/2/2021;15:20:43;80;2,9;232;46,7;2825;305;;;1;
26/2/2021;15:20:44;80;2,7;216;49,3;2800;301;;;1;
26/2/2021;15:20:45;80;2,9;232;45,5;2775;303;;;1;
26/2/2021;15:20:46;80;3,1;248;47,5;2725;295;;;1;
26/2/2021;15:20:47;80;3,1;248;46,3;2795;275;;;1;
26/2/2021;15:20:48;80;2,9;232;45,1;2815;301;;;1;
26/2/2021;15:20:49;80;2,9;232;46,7;2825;303;;;1;
26/2/2021;15:20:50;80;2,9;232;49,3;2795;295;;;1;
26/2/2021;15:20:51;80;2,5;200;47,5;2825;275;;;1;
26/2/2021;15:20:52;80;2,6;208;46,3;2800;300;;;1;
26/2/2021;15:20:53;80;2,6;208;45,1;2800;295;;;1;
26/2/2021;15:20:54;80;2,7;216;46,7;2775;300;;;1;
26/2/2021;15:20:55;80;2,8;224;49,3;2725;310;;;1;
26/2/2021;15:20:56;80;3,1;248;45,5;2795;305;;;1;
26/2/2021;15:20:57;80;2,9;232;47,5;2815;301;;;1;
26/2/2021;15:20:58;80;2,8;224;46,3;2825;303;;;1;
26/2/2021;15:20:59;80;2,7;216;45,1;2795;295;;;1;
26/2/2021;15:21:00;80;2,9;232;46,7;2775;275;;;1;
26/2/2021;15:21:01;80;2,7;216;49,3;2725;301;;;1;
26/2/2021;15:21:02;80;2,9;232;47,5;2795;303;;;1;
26/2/2021;15:21:03;80;3,1;248;46,3;2815;295;;;1;
26/2/2021;15:21:04;80;3,1;248;45,1;2825;275;;;1;
26/2/2021;15:21:05;80;2,8;224;46,7;2825;300;;;1;
26/2/2021;15:21:06;80;3,1;248;49,3;2795;395;;;1;
26/2/2021;15:21:07;80;2,8;224;45,5;2825;295;;;1;
26/2/2021;15:21:08;80;3,1;248;47,5;2800;289;;;1;
26/2/2021;15:21:09;80;2,9;232;46,3;2775;295;;;1;
26/2/2021;15:21:10;80;2,8;224;45,1;2725;300;;;1;
26/2/2021;15:21:11;80;2,7;216;46,7;2825;310;;;1;
26/2/2021;15:21:12;80;2,9;232;49,3;2795;395;;;1;
26/2/2021;15:21:13;80;2,7;216;47,5;2825;295;;;1;
26/2/2021;15:21:14;80;2,9;232;46,3;2800;289;;;1;
26/2/2021;15:21:15;80;3,1;248;45,1;2775;295;;;1;
26/2/2021;15:21:16;80;3,1;248;46,7;2725;300;;;1;
26/2/2021;15:21:17;80;3,1;248;49,3;2795;310;;;1;
26/2/2021;15:21:18;80;3,1;248;45,5;2815;305;;;1;
26/2/2021;15:21:19;80;3,1;248;47,5;2825;301;;;1;
26/2/2021;15:21:20;80;2,9;232;46,3;2795;303;;;1;
26/2/2021;15:21:21;80;2,7;216;45,1;2825;289;;;1;
26/2/2021;15:21:22;80;3,1;248;46,7;2800;295;;;1;
26/2/2021;15:21:23;80;2,9;232;49,3;2800;300;;;1;
26/2/2021;15:21:24;80;2,8;224;47,5;2775;310;;;1;
26/2/2021;15:21:25;80;2,7;216;46,3;2725;305;;;1;
26/2/2021;15:21:26;80;2,9;232;45,1;2795;301;;;1;
26/2/2021;15:21:27;80;2,7;216;46,7;2815;303;;;1;
26/2/2021;15:21:28;80;2,9;232;49,3;2825;295;;;1;
26/2/2021;15:21:29;80;3,1;248;45,5;2795;275;;;1;
26/2/2021;15:21:30;80;3,1;248;47,5;2800;300;;;1;
26/2/2021;15:21:31;80;2,9;232;46,3;2815;395;;;1;
26/2/2021;15:21:32;80;2,9;232;45,1;2825;295;;;1;
26/2/2021;15:21:33;80;2,9;232;46,7;2795;289;;;1;
26/2/2021;15:21:34;80;2,5;200;49,3;2825;295;;;1;
26/2/2021;15:21:35;80;2,6;208;47,5;2800;300;;;1;
26/2/2021;15:21:36;80;2,6;208;46,3;2775;310;;;1;
26/2/2021;15:21:37;80;2,7;216;45,1;2725;305;;;1;
26/2/2021;15:21:38;80;2,8;224;46,7;2795;301;;;1;
26/2/2021;15:21:39;80;3,1;248;49,3;2800;295;;;1;
26/2/2021;15:21:40;80;2,9;232;45,5;2815;289;;;1;
26/2/2021;15:21:41;80;2,8;224;47,5;2825;295;;;1;
26/2/2021;15:21:42;80;2,7;216;46,3;2795;310;;;1;
26/2/2021;15:21:43;80;2,9;232;45,1;2825;395;;;1;
26/2/2021;15:21:44;80;2,7;216;46,7;2800;295;;;1;
26/2/2021;15:21:45;80;2,9;232;49,3;2775;289;;;1;
26/2/2021;15:21:46;80;3,1;248;47,5;2725;295;;;1;
26/2/2021;15:21:47;80;3,1;248;46,3;2795;300;;;1;
26/2/2021;15:21:48;80;2,8;224;45,1;2815;310;;;1;
26/2/2021;15:21:49;80;3,1;248;46,7;2825;305;;;1;
26/2/2021;15:21:50;80;2,9;232;49,3;2795;301;;;1;
26/2/2021;15:21:51;80;2,8;224;45,5;2825;303;;;1;
26/2/2021;15:21:52;80;2,7;216;47,5;2800;295;;;1;
26/2/2021;15:21:53;80;2,9;232;46,3;2775;275;;;1;
26/2/2021;15:21:54;80;2,7;216;45,1;2725;301;;;1;
26/2/2021;15:21:55;80;2,9;232;46,7;2825;303;;;1;
26/2/2021;15:21:56;80;3,1;248;49,3;2795;295;;;1;
26/2/2021;15:21:57;80;3,1;248;47,5;2825;275;;;1;
26/2/2021;15:21:58;80;3,1;248;46,3;2800;300;;;1;
26/2/2021;15:21:59;80;2,9;232;45,1;2775;295;;;1;
26/2/2021;15:22:00;80;2,7;216;46,7;2725;300;;;1;
26/2/2021;15:22:01;80;2,5;200;49,3;2795;310;;;1;
26/2/2021;15:22:02;80;2,6;208;45,5;2815;305;;;1;
26/2/2021;15:22:03;80;2,1;168;47,5;2825;301;;;1;
26/2/2021;15:22:04;80;2,6;208;46,3;2795;303;;;1;
26/2/2021;15:22:05;80;2,8;224;45,1;2825;295;;;1;
26/2/2021;15:22:06;80;2,7;216;46,7;2800;275;;;1;
26/2/2021;15:22:07;80;2,8;224;49,3;2800;301;;;1;
26/2/2021;15:22:08;80;2,8;224;46,3;2775;303;;;1;
26/2/2021;15:22:09;80;2,7;216;45,1;2725;295;;;1;
26/2/2021;15:22:10;80;2,9;232;46,7;2795;275;;;1;
26/2/2021;15:22:11;80;2,9;232;49,3;2815;300;;;1;
26/2/2021;15:22:12;80;2,9;232;45,5;2825;395;;;1;
26/2/2021;15:22:13;80;2,5;200;47,5;2795;295;;;1;
26/2/2021;15:22:14;80;2,6;208;46,3;2825;289;;;1;
26/2/2021;15:22:15;80;2,6;208;45,1;2800;295;;;1;
26/2/2021;15:22:16;80;2,7;216;46,7;2775;300;;;1;
26/2/2021;15:22:17;80;2,8;224;49,3;2725;310;;;1;
26/2/2021;15:22:18;80;3,1;248;47,5;2825;395;;;1;
26/2/2021;15:22:19;80;2,9;232;46,3;2795;295;;;1;
26/2/2021;15:22:20;80;2,7;216;45,1;2825;289;;;1;
26/2/2021;15:22:21;80;3,1;248;46,7;2800;295;;;1;
26/2/2021;15:22:22;80;2,9;232;49,3;2775;300;;;1;
26/2/2021;15:22:23;80;2,8;224;45,5;2725;310;;;1;
26/2/2021;15:22:24;80;2,7;216;47,5;2795;305;;;1;
26/2/2021;15:22:25;80;2,9;232;46,3;2815;301;;;1;
26/2/2021;15:22:26;80;2,7;216;45,1;2825;303;;;1;
26/2/2021;15:22:27;80;2,9;232;46,7;2825;289;;;1;
26/2/2021;15:22:28;80;3,1;248;49,3;2795;295;;;1;
26/2/2021;15:22:29;80;3,1;248;47,5;2825;300;;;1;
26/2/2021;15:22:30;80;2,9;232;46,3;2800;310;;;1;
26/2/2021;15:22:31;80;2,9;232;45,1;2775;305;;;1;
26/2/2021;15:22:32;80;2,9;232;46,7;2725;301;;;1;
26/2/2021;15:22:33;80;2,5;200;49,3;2825;303;;;1;
26/2/2021;15:22:34;80;2,6;208;45,5;2795;295;;;1;
26/2/2021;15:22:35;80;2,6;208;47,5;2825;275;;;1;
26/2/2021;15:22:36;80;2,7;216;46,3;2800;300;;;1;
26/2/2021;15:22:37;80;2,8;224;45,1;2775;395;;;1;
26/2/2021;15:22:38;80;3,1;248;46,7;2725;295;;;1;
26/2/2021;15:22:39;80;2,9;232;49,3;2795;289;;;1;
26/2/2021;15:22:40;80;2,8;224;47,5;2815;295;;;1;
26/2/2021;15:22:41;80;2,7;216;46,3;2825;300;;;1;
26/2/2021;15:22:42;80;2,9;232;45,1;2795;310;;;1;
26/2/2021;15:22:43;80;2,7;216;46,7;2825;305;;;1;
26/2/2021;15:22:44;80;2,9;232;49,3;2800;301;;;1;
26/2/2021;15:22:45;80;3,1;248;45,5;2800;303;;;1;
26/2/2021;15:22:46;80;3,1;248;47,5;2775;295;;;1;
26/2/2021;15:22:47;80;2,8;224;46,3;2725;275;;;1;
26/2/2021;15:22:48;80;3,1;248;45,1;2795;301;;;1;
26/2/2021;15:22:49;80;2,8;224;46,7;2815;303;;;1;
26/2/2021;15:22:50;80;3,1;248;49,3;2825;295;;;1;
26/2/2021;15:22:51;80;2,9;232;47,5;2795;275;;;1;
26/2/2021;15:22:52;80;2,7;216;46,3;2825;300;;;1;
26/2/2021;15:22:53;80;3,1;248;45,1;2800;395;;;1;
26/2/2021;15:22:54;80;2,9;232;46,7;2775;295;;;1;
26/2/2021;15:22:55;80;2,8;224;49,3;2825;289;;;1;
26/2/2021;15:22:56;80;2,7;216;45,5;2800;295;;;1;
26/2/2021;15:22:57;80;2,9;232;47,5;2775;300;;;1;
26/2/2021;15:22:58;80;2,7;216;46,3;2725;310;;;1;
26/2/2021;15:22:59;80;2,9;232;45,1;2795;395;;;1;
26/2/2021;15:23:00;80;3,1;248;46,7;2815;295;;;1;
26/2/2021;15:23:01;80;3,1;248;49,3;2825;289;;;1;
26/2/2021;15:23:02;80;2,9;232;47,5;2795;295;;;1;
26/2/2021;15:23:03;80;2,9;232;46,3;2825;300;;;1;
26/2/2021;15:23:04;80;2,9;232;45,1;2800;310;;;1;
26/2/2021;15:23:05;80;2,5;200;46,7;2800;305;;;1;
26/2/2021;15:23:06;80;2,6;208;49,3;2775;301;;;1;
26/2/2021;15:23:07;80;2,6;208;45,5;2725;303;;;1;
26/2/2021;15:23:08;80;2,7;216;47,5;2795;295;;;1;
26/2/2021;15:23:09;80;2,8;224;46,3;2815;275;;;1;
26/2/2021;15:23:10;80;3,1;248;45,1;2825;301;;;1;
26/2/2021;15:23:11;80;2,9;232;46,7;2795;303;;;1;
26/2/2021;15:23:12;80;2,8;224;49,3;2825;295;;;1;
26/2/2021;15:23:13;80;2,7;216;47,5;2800;275;;;1;
26/2/2021;15:23:14;80;2,9;232;46,3;2775;300;;;1;
26/2/2021;15:23:15;80;2,7;216;45,1;2725;295;;;1;
26/2/2021;15:23:16;80;2,9;232;46,7;2825;295;;;1;
26/2/2021;15:23:17;80;3,1;248;49,3;2795;275;;;1;
26/2/2021;15:23:18;80;3,1;248;45,5;2825;300;;;1;
26/2/2021;15:23:19;80;2,8;224;47,5;2800;395;;;1;
26/2/2021;15:23:20;80;3,1;248;46,3;2775;295;;;1;
26/2/2021;15:23:21;80;2,7;216;45,1;2725;289;;;1;
26/2/2021;15:23:22;80;2,9;232;46,7;2795;295;;;1;
26/2/2021;15:23:23;80;2,9;232;49,3;2815;300;;;1;
26/2/2021;15:23:24;80;3,1;248;47,5;2825;310;;;1;
26/2/2021;15:23:25;80;3,1;248;46,3;2825;305;;;1;
26/2/2021;15:23:26;80;2,9;232;45,1;2795;301;;;1;
26/2/2021;15:23:27;80;2,8;224;46,7;2825;303;;;1;
26/2/2021;15:23:28;80;2,7;216;49,3;2800;295;;;1;
26/2/2021;15:23:29;80;2,9;232;45,5;2775;275;;;1;
26/2/2021;15:23:30;80;2,7;216;47,5;2725;301;;;1;
26/2/2021;15:23:31;80;2,9;232;46,3;2825;303;;;1;
26/2/2021;15:23:32;80;3,1;248;45,1;2795;295;;;1;
26/2/2021;15:23:33;80;3,1;248;46,7;2825;275;;;1;
26/2/2021;15:23:34;80;3,1;248;49,3;2800;300;;;1;
26/2/2021;15:23:35;80;3,1;248;47,5;2775;395;;;1;
26/2/2021;15:23:36;80;3,1;248;46,3;2725;295;;;1;
26/2/2021;15:23:37;80;2,9;232;45,1;2795;289;;;1;
26/2/2021;15:23:38;80;2,7;216;46,7;2815;295;;;1;
26/2/2021;15:23:39;80;3,1;248;49,3;2825;300;;;1;
26/2/2021;15:23:40;80;2,9;232;45,5;2795;310;;;1;
26/2/2021;15:23:41;80;2,8;224;47,5;2825;395;;;1;
26/2/2021;15:23:42;80;2,7;216;46,3;2800;295;;;1;
26/2/2021;15:23:43;80;2,9;232;45,1;2800;289;;;1;
26/2/2021;15:23:44;80;2,7;216;46,7;2775;295;;;1;
26/2/2021;15:23:45;80;2,9;232;49,3;2725;300;;;1;
26/2/2021;15:23:46;80;3,1;248;47,5;2795;310;;;1;
26/2/2021;15:23:47;80;3,1;248;46,3;2815;305;;;1;
26/2/2021;15:23:48;80;2,9;232;45,1;2825;301;;;1;
26/2/2021;15:23:49;80;2,9;232;46,7;2795;303;;;1;
26/2/2021;15:23:50;80;2,9;232;49,3;2800;295;;;1;
26/2/2021;15:23:51;80;2,5;200;45,5;2815;275;;;1;
26/2/2021;15:23:52;80;2,6;208;47,5;2825;301;;;1;
26/2/2021;15:23:53;80;2,6;208;46,3;2795;303;;;1;
26/2/2021;15:23:54;80;2,7;216;45,1;2825;295;;;1;
26/2/2021;15:23:55;80;2,8;224;46,7;2800;275;;;1;
26/2/2021;15:23:56;80;3,1;248;49,3;2775;300;;;1;
26/2/2021;15:23:57;80;2,9;232;47,5;2725;295;;;1;
26/2/2021;15:23:58;80;2,8;224;46,3;2795;300;;;1;
26/2/2021;15:23:59;80;2,7;216;45,1;2815;310;;;1;
26/2/2021;15:24:00;80;2,9;232;46,7;2825;305;;;1;
26/2/2021;15:24:01;80;2,7;216;49,3;2795;301;;;1;
26/2/2021;15:24:02;80;2,9;232;45,5;2825;303;;;1;
26/2/2021;15:24:03;80;3,1;248;47,5;2800;295;;;1;
26/2/2021;15:24:04;80;3,1;248;46,3;2775;275;;;1;
26/2/2021;15:24:05;80;2,8;224;45,1;2725;301;;;1;
26/2/2021;15:24:06;80;3,1;248;46,7;2825;303;;;1;
26/2/2021;15:24:07;80;2,9;232;49,3;2795;295;;;1;
26/2/2021;15:24:08;80;2,8;224;47,5;2825;275;;;1;
26/2/2021;15:24:09;80;2,7;216;46,3;2800;300;;;1;
26/2/2021;15:24:10;80;2,9;232;45,1;2775;395;;;1;
26/2/2021;15:24:11;80;2,7;216;46,7;2725;295;;;1;
26/2/2021;15:24:12;80;2,9;232;49,3;2795;289;;;1;
26/2/2021;15:24:13;80;3,1;248;45,5;2815;295;;;1;
26/2/2021;15:24:14;80;3,1;248;47,5;2825;300;;;1;
26/2/2021;15:24:15;80;3,1;248;46,3;2795;310;;;1;
26/2/2021;15:24:16;80;2,9;232;45,1;2825;395;;;1;
26/2/2021;15:24:17;80;2,7;216;46,7;2800;295;;;1;
26/2/2021;15:24:18;80;2,5;200;49,3;2800;289;;;1;
26/2/2021;15:24:19;80;2,6;208;45,1;2775;295;;;1;
26/2/2021;15:24:20;80;2,1;168;47,5;2725;300;;;1;
26/2/2021;15:24:21;80;2,6;208;46,3;2795;310;;;1;
26/2/2021;15:24:22;80;2,8;224;45,1;2815;305;;;1;
26/2/2021;15:24:23;80;2,7;216;46,7;2825;301;;;1;
26/2/2021;15:24:24;80;2,8;224;49,3;2795;303;;;1;
26/2/2021;15:24:25;80;2,8;224;45,5;2825;289;;;1;
26/2/2021;15:24:26;80;2,7;216;47,5;2800;295;;;1;
26/2/2021;15:24:27;80;2,9;232;46,3;2775;300;;;1;
26/2/2021;15:24:28;80;2,9;232;45,1;2725;310;;;1;
26/2/2021;15:24:29;80;2,9;232;46,7;2825;305;;;1;
26/2/2021;15:24:30;80;2,5;200;49,3;2795;301;;;1;
26/2/2021;15:24:31;80;2,6;208;47,5;2825;303;;;1;
26/2/2021;15:24:32;80;2,6;208;46,3;2800;295;;;1;
26/2/2021;15:24:33;80;2,7;216;45,1;2775;275;;;1;
26/2/2021;15:24:34;80;2,8;224;46,7;2725;300;;;1;
26/2/2021;15:24:35;80;3,1;248;49,3;2795;395;;;1;
26/2/2021;15:24:36;80;2,9;232;45,5;2815;295;;;1;
26/2/2021;15:24:37;80;2,7;216;47,5;2825;289;;;1;
26/2/2021;15:24:38;80;3,1;248;46,3;2825;295;;;1;
26/2/2021;15:24:39;80;2,9;232;45,1;2795;300;;;1;
26/2/2021;15:24:40;80;2,8;224;46,7;2825;310;;;1;
26/2/2021;15:24:41;80;2,7;216;49,3;2800;305;;;1;
26/2/2021;15:24:42;80;2,9;232;47,5;2775;301;;;1;
26/2/2021;15:24:43;80;2,7;216;46,3;2725;289;;;1;
26/2/2021;15:24:44;80;2,9;232;45,1;2825;295;;;1;
26/2/2021;15:24:45;80;3,1;248;46,7;2795;300;;;1;
26/2/2021;15:24:46;80;3,1;248;49,3;2825;310;;;1;
26/2/2021;15:24:47;80;2,9;232;45,5;2800;305;;;1;
26/2/2021;15:24:48;80;2,9;232;47,5;2775;301;;;1;
26/2/2021;15:24:49;80;2,9;232;46,3;2725;303;;;1;
26/2/2021;15:24:50;80;2,5;200;45,1;2795;295;;;1;
26/2/2021;15:24:51;80;2,6;208;46,7;2815;275;;;1;
26/2/2021;15:24:52;80;2,6;208;49,3;2825;301;;;1;
26/2/2021;15:24:53;80;2,7;216;47,5;2795;303;;;1;
26/2/2021;15:24:54;80;2,8;224;46,3;2825;295;;;1;
26/2/2021;15:24:55;80;3,1;248;45,1;2800;275;;;1;
26/2/2021;15:24:56;80;2,9;232;46,7;2800;300;;;1;
26/2/2021;15:24:57;80;2,8;224;49,3;2775;395;;;1;
26/2/2021;15:24:58;80;2,7;216;45,5;2725;295;;;1;
26/2/2021;15:24:59;80;2,9;232;47,5;2795;289;;;1;
26/2/2021;15:25:00;80;2,7;216;46,3;2815;295;;;1;
26/2/2021;15:25:01;80;2,9;232;45,1;2825;300;;;1;
26/2/2021;15:25:02;80;3,1;248;46,7;2795;310;;;1;
26/2/2021;15:25:03;80;3,1;248;49,3;2825;395;;;1;
26/2/2021;15:25:04;80;2,8;224;47,5;2800;295;;;1;
26/2/2021;15:25:05;80;3,1;248;46,3;2775;289;;;1;
26/2/2021;15:25:06;80;2,8;224;45,1;2825;295;;;1;
26/2/2021;15:25:07;80;3,1;248;46,7;2800;300;;;1;
26/2/2021;15:25:08;80;2,9;232;49,3;2775;310;;;1;
26/2/2021;15:25:09;80;2,7;216;45,5;2725;305;;;1;
26/2/2021;15:25:10;80;3,1;248;47,5;2795;301;;;1;
26/2/2021;15:25:11;80;2,9;232;46,3;2815;303;;;1;
26/2/2021;15:25:12;80;2,8;224;45,1;2825;295;;;1;
26/2/2021;15:25:13;80;2,7;216;46,7;2795;275;;;1;
26/2/2021;15:25:14;80;2,9;232;49,3;2825;301;;;1;
26/2/2021;15:25:15;80;2,7;216;47,5;2800;303;;;1;
26/2/2021;15:25:16;80;2,9;232;46,3;2800;295;;;1;
26/2/2021;15:25:17;80;3,1;248;45,1;2775;275;;;1;
26/2/2021;15:25:18;80;3,1;248;46,7;2725;300;;;1;
26/2/2021;15:25:19;80;2,9;232;49,3;2795;295;;;1;
26/2/2021;15:25:20;80;2,9;232;45,5;2815;300;;;1;
26/2/2021;15:25:21;80;2,9;232;47,5;2825;310;;;1;
26/2/2021;15:25:22;80;2,5;200;46,3;2795;305;;;1;
26/2/2021;15:25:23;80;2,6;208;45,1;2825;301;;;1;
26/2/2021;15:25:24;80;2,6;208;46,7;2800;303;;;1;
26/2/2021;15:25:25;80;2,7;216;49,3;2775;295;;;1;
26/2/2021;15:25:26;80;2,8;224;47,5;2725;275;;;1;
26/2/2021;15:25:27;80;3,1;248;46,3;2825;301;;;1;
26/2/2021;15:25:28;80;2,9;232;45,1;2795;303;;;1;
26/2/2021;15:25:29;80;2,8;224;46,7;2825;295;;;1;
26/2/2021;15:25:30;80;2,7;216;49,3;2800;275;;;1;
26/2/2021;15:25:31;80;2,9;232;45,5;2775;300;;;1;
26/2/2021;15:25:32;80;2,7;216;47,5;2725;395;;;1;
26/2/2021;15:25:33;80;2,9;232;46,3;2795;295;;;1;
26/2/2021;15:25:34;80;3,1;248;45,1;2815;289;;;1;
26/2/2021;15:25:35;80;3,1;248;46,7;2825;295;;;1;
26/2/2021;15:25:36;80;2,8;224;49,3;2825;300;;;1;
26/2/2021;15:25:37;80;3,1;248;47,5;2795;310;;;1;
26/2/2021;15:25:38;80;2,5;200;46,3;2825;395;;;1;
26/2/2021;15:25:39;80;2,6;208;45,1;2800;295;;;1;
26/2/2021;15:25:40;80;2,1;168;46,7;2775;289;;;1;
26/2/2021;15:25:41;80;2,6;208;49,3;2725;295;;;1;
26/2/2021;15:25:42;80;2,8;224;45,5;2825;300;;;1;
26/2/2021;15:25:43;80;2,7;216;47,5;2795;310;;;1;
26/2/2021;15:25:44;80;2,8;224;46,3;2825;305;;;1;
26/2/2021;15:25:45;80;2,8;224;45,1;2800;301;;;1;
26/2/2021;15:25:46;80;2,6;208;46,7;2775;303;;;1;
26/2/2021;15:25:47;80;2,7;216;49,3;2725;289;;;1;
26/2/2021;15:25:48;80;2,9;232;47,5;2795;295;;;1;
26/2/2021;15:25:49;80;3,1;248;46,3;2815;300;;;1;
26/2/2021;15:25:50;80;3,1;248;45,1;2825;310;;;1;
26/2/2021;15:25:51;80;3,1;248;46,7;2795;305;;;1;
26/2/2021;15:25:52;80;3,1;248;49,3;2825;301;;;1;
26/2/2021;15:25:53;80;2,9;232;45,5;2800;303;;;1;
26/2/2021;15:25:54;80;3,1;248;47,5;2800;295;;;1;
26/2/2021;15:25:55;80;3,1;248;46,3;2775;275;;;1;
26/2/2021;15:25:56;80;2,8;224;45,1;2725;300;;;1;
26/2/2021;15:25:57;80;2,5;200;46,7;2795;395;;;1;
26/2/2021;15:25:58;80;2,7;216;49,3;2815;295;;;1;
26/2/2021;15:25:59;80;2,5;200;47,5;2825;289;;;1;
26/2/2021;15:26:00;80;2,6;208;46,3;2795;295;;;1;
26/2/2021;15:26:01;80;2,7;216;45,1;2775;300;;;1;
26/2/2021;15:26:02;80;2,9;232;46,7;2725;310;;;1;
26/2/2021;15:26:03;80;3,1;248;49,3;2795;305;;;1;
26/2/2021;15:26:04;80;3,1;248;45,5;2815;301;;;1;
26/2/2021;15:26:05;80;3,1;248;47,5;2825;303;;;1;
26/2/2021;15:26:06;80;3,1;248;46,3;2825;295;;;1;
26/2/2021;15:26:07;80;2,9;232;45,1;2795;275;;;1;
26/2/2021;15:26:08;80;2,7;216;46,7;2825;301;;;1;
26/2/2021;15:26:09;80;2,5;200;49,3;2800;303;;;1;
26/2/2021;15:26:10;80;2,6;208;47,5;2775;295;;;1;
26/2/2021;15:26:11;80;2,1;168;46,3;2725;295;;;1;
26/2/2021;15:26:12;80;2,6;208;45,1;2825;289;;;1;
26/2/2021;15:26:13;80;2,8;224;46,7;2795;295;;;1;
26/2/2021;15:26:14;80;2,7;216;49,3;2825;300;;;1;
26/2/2021;15:26:15;80;2,8;224;45,5;2800;310;;;1;
26/2/2021;15:26:16;80;2,8;224;47,5;2775;305;;;1;
26/2/2021;15:26:17;80;2,6;208;46,3;2725;301;;;1;
26/2/2021;15:26:18;80;2,7;216;45,1;2795;303;;;1;
26/2/2021;15:26:19;80;2,9;232;46,7;2815;289;;;1;
