#NUM;$FECHA;$HORA;$RPM;$CORR;$TEMP;$VIB;;
1137;23/12/2020;18:18:56;2900;0,83;29,1;0,03;;
1138;23/12/2020;18:18:57;2800;0,83;29,3;0,04;;
1139;23/12/2020;18:18:58;2750;0,83;29,3;0,03;;
1140;23/12/2020;18:18:59;2900;0,83;28,3;0,03;;
1141;23/12/2020;18:19:00;2850;0,83;28,5;0,03;;
1142;23/12/2020;18:19:01;2950;0,83;29,3;0,02;;
1143;23/12/2020;18:19:02;3000;0,87;29,1;0,03;;
1144;23/12/2020;18:19:03;2950;0,82;29,3;0,02;;
1145;23/12/2020;18:19:04;2850;0,82;28,9;0,03;;
1146;23/12/2020;18:19:05;2800;0,82;29,1;0,05;;
1147;23/12/2020;18:19:06;2925;0,83;29,3;0,09;;
1148;23/12/2020;18:19:07;2850;0,83;29,3;0,2;;
1149;23/12/2020;18:19:08;2950;0,82;29,5;0,08;;
1150;23/12/2020;18:19:09;3000;0,83;29,3;0,05;;
1151;23/12/2020;18:19:10;2950;0,83;29,3;0,04;;
1152;23/12/2020;18:19:11;2800;0,83;29,5;0,05;;
1153;23/12/2020;18:19:12;2925;0,83;29,3;0,07;;
1154;23/12/2020;18:19:13;2900;0,83;29,1;0,04;;
1155;23/12/2020;18:19:14;2800;0,83;29,1;0,03;;
1156;23/12/2020;18:19:15;2750;0,82;29,3;0,02;;
1157;23/12/2020;18:19:16;2900;0,82;29,1;0,05;;
1158;23/12/2020;18:19:17;3000;0,82;29,3;0,05;;
1159;23/12/2020;18:19:18;2950;0,83;29,3;0,09;;
1160;23/12/2020;18:19:19;2800;0,83;29,5;0,11;;
1161;23/12/2020;18:19:20;2925;0,83;29,3;0,07;;
1162;23/12/2020;18:19:21;2900;0,82;29,5;0,07;;
1163;23/12/2020;18:19:22;2800;0,83;29,3;0,05;;
1164;23/12/2020;18:19:23;2750;0,83;29,1;0,07;;
1165;23/12/2020;18:19:24;2900;0,83;29,1;0,09;;
1166;23/12/2020;18:19:25;3000;0,87;29,3;0,11;;
1167;23/12/2020;18:19:26;2925;0,82;29,1;0,03;;
1168;23/12/2020;18:19:27;2900;0,82;29,3;0,04;;
1169;23/12/2020;18:19:28;2800;0,82;29,3;0,05;;
1170;23/12/2020;18:19:29;2750;0,83;29,5;0,07;;
1171;23/12/2020;18:19:30;2900;0,83;29,3;0,04;;
1172;23/12/2020;18:19:31;2850;0,83;29,5;0,03;;
1173;23/12/2020;18:19:32;2800;0,83;29,3;0,02;;
1174;23/12/2020;18:19:33;2925;0,83;28,3;0,05;;
1175;23/12/2020;18:19:34;2850;0,87;28,1;0,05;;
1176;23/12/2020;18:19:35;2950;0,82;28,3;0,09;;
1177;23/12/2020;18:19:36;2900;0,82;28,3;0,11;;
1178;23/12/2020;18:19:37;2750;0,82;28,3;0,07;;
1179;23/12/2020;18:19:38;2900;0,83;28,3;0,09;;
1180;23/12/2020;18:19:39;2850;0,83;28,5;0,04;;
1181;23/12/2020;18:19:40;2950;0,83;28,1;0,07;;
1182;23/12/2020;18:19:41;3000;0,82;28,3;0,05;;
1183;23/12/2020;18:19:42;2950;0,83;28,5;0,07;;
1184;23/12/2020;18:19:43;2850;0,83;29,3;0,11;;
1185;23/12/2020;18:19:44;2800;0,83;29,1;0,08;;
1186;23/12/2020;18:19:45;2925;0,83;29,3;0,04;;
1187;23/12/2020;18:19:46;3000;0,83;29,3;0,03;;
1188;23/12/2020;18:19:47;2900;0,83;26,6;0,02;;
1189;23/12/2020;18:19:48;2925;0,82;28,3;0,05;;
1190;23/12/2020;18:19:49;3000;0,83;28,1;0,05;;
1191;23/12/2020;18:19:50;2800;0,83;28,5;0,09;;
1192;23/12/2020;18:19:51;2925;0,83;28,3;0,11;;
1193;23/12/2020;18:19:52;2900;0,83;28,1;0,07;;
1194;23/12/2020;18:19:53;2800;0,83;28,3;0,07;;
1195;23/12/2020;18:19:54;2750;0,83;28,5;0,05;;
1196;23/12/2020;18:19:55;2800;0,82;29,3;0,07;;
1197;23/12/2020;18:19:56;2750;0,82;29,1;0,11;;
1198;23/12/2020;18:19:57;2900;0,82;29,3;0,08;;
1199;23/12/2020;18:19:58;2850;0,83;28,9;0,05;;
1200;23/12/2020;18:19:59;2800;0,83;29,1;0,03;;
1201;23/12/2020;18:20:00;2925;0,83;29,3;0,03;;
1202;23/12/2020;18:20:01;2850;0,82;29,3;0,02;;
1203;23/12/2020;18:20:02;2950;0,83;29,5;0,03;;
1204;23/12/2020;18:20:03;2900;0,83;29,3;0,04;;
1205;23/12/2020;18:20:04;3000;0,83;29,3;0,03;;
1206;23/12/2020;18:20:05;2950;0,87;29,5;0,03;;
1207;23/12/2020;18:20:06;2850;0,82;29,3;0,03;;
1208;23/12/2020;18:20:07;2800;0,82;29,1;0,02;;
1209;23/12/2020;18:20:08;2925;0,82;29,1;0,03;;
1210;23/12/2020;18:20:09;2850;0,83;29,3;0,11;;
1211;23/12/2020;18:20:10;2950;0,83;29,1;0,03;;
1212;23/12/2020;18:20:11;3000;0,83;29,3;0,04;;
1213;23/12/2020;18:20:12;2950;0,83;29,3;0,03;;
1214;23/12/2020;18:20:13;2800;0,83;29,5;0,03;;
1215;23/12/2020;18:20:14;2925;0,87;29,3;0,03;;
1216;23/12/2020;18:20:15;2900;0,82;29,5;0,02;;
1217;23/12/2020;18:20:16;2800;0,82;29,3;0,03;;
1218;23/12/2020;18:20:17;2750;0,82;29,1;0,02;;
1219;23/12/2020;18:20:18;2900;0,83;29,1;0,03;;
1220;23/12/2020;18:20:19;2850;0,83;29,3;0,05;;
1221;23/12/2020;18:20:20;2950;0,83;29,1;0,04;;
1222;23/12/2020;18:20:21;3000;0,83;29,3;0,05;;
1223;23/12/2020;18:20:22;2950;0,83;29,3;0,07;;
1224;23/12/2020;18:20:23;2850;0,83;29,5;0,04;;
1225;23/12/2020;18:20:24;2800;0,87;29,3;0,03;;
1226;23/12/2020;18:20:25;2925;0,82;29,5;0,02;;
1227;23/12/2020;18:20:26;3000;0,82;29,3;0,05;;
1228;23/12/2020;18:20:27;2900;0,82;28,3;0,05;;
1229;23/12/2020;18:20:28;2925;0,83;28,1;0,09;;
1230;23/12/2020;18:20:29;3000;0,89;28,3;0,11;;
1231;23/12/2020;18:20:30;2800;0,89;28,3;0,07;;
1232;23/12/2020;18:20:31;2925;0,89;28,3;0,07;;
1233;23/12/2020;18:20:32;2900;0,89;28,3;0,09;;
1234;23/12/2020;18:20:33;2800;0,88;28,5;0,04;;
1235;23/12/2020;18:20:34;2750;0,89;28,1;0,07;;
1236;23/12/2020;18:20:35;2900;0,87;28,3;0,05;;
1237;23/12/2020;18:20:36;2850;0,89;28,5;0,09;;
1238;23/12/2020;18:20:37;2800;0,89;29,3;0,04;;
1239;23/12/2020;18:20:38;2925;0,87;29,1;0,07;;
1240;23/12/2020;18:20:39;2850;0,89;29,3;0,05;;
1241;23/12/2020;18:20:40;2950;0,87;29,3;0,07;;
1242;23/12/2020;18:20:41;2900;0,87;28,3;0,11;;
1243;23/12/2020;18:20:42;2750;0,87;28,5;0,08;;
1244;23/12/2020;18:20:43;2900;0,87;29,3;0,05;;
1245;23/12/2020;18:20:44;2850;0,87;29,1;0,03;;
1246;23/12/2020;18:20:45;2950;0,87;29,3;0,01;;
1247;23/12/2020;18:20:46;3000;0,87;28,9;0,02;;
1248;23/12/2020;18:20:47;2950;0,87;29,1;0,03;;
1249;23/12/2020;18:20:48;2850;0,87;29,3;0,04;;
1250;23/12/2020;18:20:49;2800;0,87;29,3;0,03;;
1251;23/12/2020;18:20:50;2925;0,87;29,5;0,03;;
1252;23/12/2020;18:20:51;3000;0,87;29,3;0,03;;
1253;23/12/2020;18:20:52;2900;0,87;29,3;0,02;;
1254;23/12/2020;18:20:53;2925;0,87;29,5;0,03;;
1255;23/12/2020;18:20:54;3000;0,87;29,3;0,11;;
1256;23/12/2020;18:20:55;2800;0,87;29,1;0,03;;
1257;23/12/2020;18:20:56;2925;0,87;29,1;0,04;;
1258;23/12/2020;18:20:57;2900;0,82;29,3;0,03;;
1259;23/12/2020;18:20:58;2800;0,82;29,1;0,03;;
1260;23/12/2020;18:20:59;2750;0,82;29,3;0,03;;
1261;23/12/2020;18:21:00;2900;0,82;29,3;0,02;;
1262;23/12/2020;18:21:01;2850;0,83;29,5;0,03;;
1263;23/12/2020;18:21:02;2800;0,83;29,3;0,02;;
1264;23/12/2020;18:21:03;2925;0,83;29,5;0,03;;
1265;23/12/2020;18:21:04;2850;0,83;29,3;0,05;;
1266;23/12/2020;18:21:05;2950;0,83;29,1;0,09;;
1267;23/12/2020;18:21:06;2900;0,82;29,1;0,2;;
1268;23/12/2020;18:21:07;2750;0,82;29,3;0,08;;
1269;23/12/2020;18:21:08;2900;0,82;29,1;0,05;;
1270;23/12/2020;18:21:09;2850;0,83;29,3;0,04;;
1271;23/12/2020;18:21:10;2950;0,83;29,3;0,05;;
1272;23/12/2020;18:21:11;3000;0,83;29,5;0,07;;
1273;23/12/2020;18:21:12;2950;0,83;29,3;0,04;;
1274;23/12/2020;18:21:13;2850;0,83;29,5;0,03;;
1275;23/12/2020;18:21:14;2800;0,83;29,3;0,02;;
1276;23/12/2020;18:21:15;2925;0,82;28,3;0,05;;
1277;23/12/2020;18:21:16;3000;0,82;28,1;0,05;;
1278;23/12/2020;18:21:17;2900;0,82;28,3;0,09;;
1279;23/12/2020;18:21:18;2925;0,83;28,3;0,11;;
1280;23/12/2020;18:21:19;3000;0,83;28,3;0,07;;
1281;23/12/2020;18:21:20;2800;0,83;28,3;0,07;;
1282;23/12/2020;18:21:21;2925;0,82;28,5;0,05;;
1283;23/12/2020;18:21:22;2900;0,83;28,1;0,07;;
1284;23/12/2020;18:21:23;2800;0,83;28,3;0,11;;
1285;23/12/2020;18:21:24;2750;0,83;28,5;0,08;;
1286;23/12/2020;18:21:25;2900;0,87;29,3;0,05;;
1287;23/12/2020;18:21:26;2850;0,82;29,1;0,03;;
1288;23/12/2020;18:21:27;2800;0,82;29,3;0,03;;
1289;23/12/2020;18:21:28;2925;0,82;29,3;0,05;;
1290;23/12/2020;18:21:29;2850;0,83;28,9;0,04;;
1291;23/12/2020;18:21:30;2950;0,83;29,1;0,05;;
1292;23/12/2020;18:21:31;2900;0,83;29,3;0,07;;
1293;23/12/2020;18:21:32;2900;0,82;29,3;0,04;;
1294;23/12/2020;18:21:33;2925;0,83;29,5;0,03;;
1295;23/12/2020;18:21:34;3000;0,83;29,3;0,02;;
1296;23/12/2020;18:21:35;2800;0,83;29,3;0,05;;
1297;23/12/2020;18:21:36;2925;0,83;29,5;0,05;;
1298;23/12/2020;18:21:37;2900;0,83;29,3;0,09;;
1299;23/12/2020;18:21:38;2800;0,83;29,1;0,11;;
1300;23/12/2020;18:21:39;2750;0,82;29,1;0,07;;
1301;23/12/2020;18:21:40;2900;0,82;29,3;0,07;;
1302;23/12/2020;18:21:41;2850;0,82;29,1;0,09;;
1303;23/12/2020;18:21:42;2800;0,83;29,3;0,04;;
1304;23/12/2020;18:21:43;2925;0,83;29,3;0,07;;
1305;23/12/2020;18:21:44;2850;0,83;29,5;0,05;;
1306;23/12/2020;18:21:45;2950;0,82;29,3;0,03;;
1307;23/12/2020;18:21:46;3000;0,83;29,5;0,05;;
1308;23/12/2020;18:21:47;2950;0,83;29,3;0,09;;
1309;23/12/2020;18:21:48;2850;0,83;29,1;0,2;;
1310;23/12/2020;18:21:49;2800;0,87;29,1;0,08;;
1311;23/12/2020;18:21:50;2925;0,82;29,3;0,05;;
1312;23/12/2020;18:21:51;2850;0,82;29,1;0,04;;
1313;23/12/2020;18:21:52;2950;0,82;29,3;0,05;;
1314;23/12/2020;18:21:53;3000;0,83;29,3;0,07;;
1315;23/12/2020;18:21:54;2950;0,83;29,5;0,04;;
1316;23/12/2020;18:21:55;2800;0,83;29,3;0,03;;
1317;23/12/2020;18:21:56;2925;0,83;29,5;0,02;;
1318;23/12/2020;18:21:57;2900;0,83;29,3;0,05;;
1319;23/12/2020;18:21:58;2800;0,87;28,3;0,05;;
1320;23/12/2020;18:21:59;2750;0,82;28,1;0,09;;
1321;23/12/2020;18:22:00;2900;0,82;28,3;0,11;;
1322;23/12/2020;18:22:01;2850;0,82;28,3;0,07;;
1323;23/12/2020;18:22:02;2950;0,83;28,3;0,07;;
1324;23/12/2020;18:22:03;3000;0,83;28,3;0,05;;
1325;23/12/2020;18:22:04;2950;0,83;28,5;0,07;;
1326;23/12/2020;18:22:05;2850;0,82;28,1;0,09;;
1327;23/12/2020;18:22:06;2800;0,83;28,3;0,11;;
1328;23/12/2020;18:22:07;2925;0,83;28,5;0,03;;
1329;23/12/2020;18:22:08;2850;0,83;29,3;0,04;;
1330;23/12/2020;18:22:09;2950;0,83;29,1;0,05;;
1331;23/12/2020;18:22:10;3000;0,83;29,3;0,07;;
1332;23/12/2020;18:22:11;2950;0,83;29,3;0,04;;
1333;23/12/2020;18:22:12;2800;0,82;28,3;0,03;;
1334;23/12/2020;18:22:13;2925;0,83;28,5;0,02;;
1335;23/12/2020;18:22:14;2900;0,83;29,3;0,05;;
1336;23/12/2020;18:22:15;2800;0,83;29,1;0,05;;
1337;23/12/2020;18:22:16;2750;0,83;29,3;0,09;;
1338;23/12/2020;18:22:17;2900;0,83;28,9;0,11;;
1339;23/12/2020;18:22:18;3000;0,83;29,1;0,07;;
1340;23/12/2020;18:22:19;2950;0,82;29,3;0,09;;
1341;23/12/2020;18:22:20;2800;0,82;29,3;0,04;;
1342;23/12/2020;18:22:21;2925;0,82;29,5;0,07;;
1343;23/12/2020;18:22:22;2900;0,83;29,3;0,05;;
1344;23/12/2020;18:22:23;2800;0,83;29,3;0,07;;
1345;23/12/2020;18:22:24;2750;0,83;29,5;0,11;;
1346;23/12/2020;18:22:25;2900;0,82;29,3;0,08;;
1347;23/12/2020;18:22:26;3000;0,83;29,1;0,03;;
1348;23/12/2020;18:22:27;2925;0,83;29,1;0,02;;
1349;23/12/2020;18:22:28;2900;0,83;29,3;0,03;;
1350;23/12/2020;18:22:29;2800;0,87;29,1;0,11;;
1351;23/12/2020;18:22:30;2750;0,82;29,3;0,03;;
1352;23/12/2020;18:22:31;2900;0,82;29,3;0,04;;
1353;23/12/2020;18:22:32;2850;0,82;29,5;0,03;;
1354;23/12/2020;18:22:33;2800;0,83;29,3;0,03;;
1355;23/12/2020;18:22:34;2925;0,83;29,5;0,03;;
1356;23/12/2020;18:22:35;2850;0,83;29,3;0,02;;
1357;23/12/2020;18:22:36;2950;0,83;29,1;0,03;;
1358;23/12/2020;18:22:37;2900;0,83;29,1;0,02;;
1359;23/12/2020;18:22:38;2750;0,87;29,3;0,03;;
1360;23/12/2020;18:22:39;2900;0,82;29,1;0,05;;
1361;23/12/2020;18:22:40;2850;0,82;29,3;0,09;;
1362;23/12/2020;18:22:41;2950;0,82;29,3;0,2;;
1363;23/12/2020;18:22:42;3000;0,83;29,5;0,08;;
1364;23/12/2020;18:22:43;2950;0,83;29,3;0,05;;
1365;23/12/2020;18:22:44;2850;0,83;29,5;0,04;;
1366;23/12/2020;18:22:45;2800;0,83;29,3;0,05;;
1367;23/12/2020;18:22:46;2925;0,83;28,3;0,07;;
1368;23/12/2020;18:22:47;3000;0,83;28,1;0,04;;
1369;23/12/2020;18:22:48;2900;0,87;28,3;0,03;;
1370;23/12/2020;18:22:49;2925;0,82;28,3;0,02;;
1371;23/12/2020;18:22:50;3000;0,82;28,3;0,05;;
1372;23/12/2020;18:22:51;2800;0,82;28,3;0,05;;
1373;23/12/2020;18:22:52;2925;0,83;28,5;0,09;;
1374;23/12/2020;18:22:53;2900;0,83;28,1;0,11;;
1375;23/12/2020;18:22:54;2800;0,82;28,3;0,07;;
1376;23/12/2020;18:22:55;2750;0,83;28,5;0,07;;
1377;23/12/2020;18:22:56;2900;0,83;29,3;0,09;;
1378;23/12/2020;18:22:57;2850;0,83;29,1;0,04;;
1379;23/12/2020;18:22:58;2800;0,83;29,3;0,07;;
1380;23/12/2020;18:22:59;2925;0,83;29,3;0,05;;
1381;23/12/2020;18:23:00;2900;0,83;26,6;0,07;;
1382;23/12/2020;18:23:01;2850;0,82;28,3;0,11;;
1383;23/12/2020;18:23:02;2800;0,82;28,1;0,08;;
1384;23/12/2020;18:23:03;2925;0,82;28,5;0,05;;
1385;23/12/2020;18:23:04;2850;0,83;28,3;0,03;;
1386;23/12/2020;18:23:05;2950;0,83;28,1;0,01;;
1387;23/12/2020;18:23:06;2900;0,83;28,3;0,02;;
1388;23/12/2020;18:23:07;2750;0,82;28,5;0,03;;
1389;23/12/2020;18:23:08;2900;0,83;29,3;0,04;;
1390;23/12/2020;18:23:09;2850;0,83;29,1;0,03;;
1391;23/12/2020;18:23:10;2950;0,83;29,3;0,03;;
1392;23/12/2020;18:23:11;3000;0,87;28,9;0,03;;
1393;23/12/2020;18:23:12;2950;0,82;29,1;0,02;;
1394;23/12/2020;18:23:13;2850;0,82;29,3;0,03;;
1395;23/12/2020;18:23:14;2800;0,82;29,3;0,11;;
1396;23/12/2020;18:23:15;2925;0,83;29,5;0,03;;
1397;23/12/2020;18:23:16;3000;0,83;29,3;0,04;;
1398;23/12/2020;18:23:17;2900;0,83;29,3;0,03;;
1399;23/12/2020;18:23:18;2925;0,83;29,5;0,03;;
1400;23/12/2020;18:23:19;3000;0,83;29,3;0,03;;
1401;23/12/2020;18:23:20;2800;0,87;29,1;0,02;;
1402;23/12/2020;18:23:21;2925;0,82;29,1;0,03;;
1403;23/12/2020;18:23:22;2900;0,82;29,3;0,02;;
1404;23/12/2020;18:23:23;2925;0,82;29,1;0,03;;
1405;23/12/2020;18:23:24;2850;0,83;29,3;0,05;;
1406;23/12/2020;18:23:25;2950;0,83;29,3;0,09;;
1407;23/12/2020;18:23:26;3000;0,83;29,5;0,2;;
1408;23/12/2020;18:23:27;2950;0,82;29,3;0,08;;
1409;23/12/2020;18:23:28;2800;0,83;28,3;0,05;;
1410;23/12/2020;18:23:29;2925;0,83;28,1;0,04;;
1411;23/12/2020;18:23:30;2900;0,83;28,3;0,05;;
1412;23/12/2020;18:23:31;2800;0,83;28,5;0,07;;
1413;23/12/2020;18:23:32;2750;0,83;29,3;0,04;;
1414;23/12/2020;18:23:33;2900;0,83;29,1;0,03;;
1415;23/12/2020;18:23:34;3000;0,82;29,3;0,02;;
1416;23/12/2020;18:23:35;2950;0,83;28,9;0,05;;
1417;23/12/2020;18:23:36;2800;0,83;29,1;0,05;;
1418;23/12/2020;18:23:37;2925;0,83;29,3;0,09;;
1419;23/12/2020;18:23:38;2900;0,83;29,3;0,11;;
1420;23/12/2020;18:23:39;2800;0,83;29,5;0,07;;
1421;23/12/2020;18:23:40;2750;0,83;29,3;0,07;;
1422;23/12/2020;18:23:41;2900;0,82;29,3;0,05;;
1423;23/12/2020;18:23:42;3000;0,82;29,5;0,07;;
1424;23/12/2020;18:23:43;2925;0,82;29,3;0,11;;
1425;23/12/2020;18:23:44;2900;0,83;29,1;0,08;;
1426;23/12/2020;18:23:45;2800;0,83;29,1;0,05;;
1427;23/12/2020;18:23:46;2750;0,83;29,3;0,03;;
1428;23/12/2020;18:23:47;2900;0,82;29,1;0,03;;
1429;23/12/2020;18:23:48;2850;0,83;29,3;0,02;;
1430;23/12/2020;18:23:49;2800;0,83;29,3;0,03;;
1431;23/12/2020;18:23:50;2925;0,83;29,5;0,04;;
1432;23/12/2020;18:23:51;2850;0,87;29,3;0,03;;
1433;23/12/2020;18:23:52;2950;0,82;29,5;0,03;;
1434;23/12/2020;18:23:53;2900;0,82;29,3;0,03;;
1435;23/12/2020;18:23:54;2750;0,82;29,1;0,02;;
1436;23/12/2020;18:23:55;2900;0,83;29,1;0,03;;
1437;23/12/2020;18:23:56;2850;0,83;29,3;0,11;;
1438;23/12/2020;18:23:57;2950;0,83;29,1;0,03;;
1439;23/12/2020;18:23:58;3000;0,83;29,3;0,04;;
1440;23/12/2020;18:23:59;2950;0,83;29,3;0,03;;
1441;23/12/2020;18:24:00;2850;0,87;29,5;0,03;;
1442;23/12/2020;18:24:01;2800;0,82;29,3;0,03;;
1443;23/12/2020;18:24:02;2925;0,82;29,5;0,02;;
1444;23/12/2020;18:24:03;3000;0,82;29,3;0,03;;
1445;23/12/2020;18:24:04;2900;0,83;28,3;0,02;;
1446;23/12/2020;18:24:05;2925;0,83;28,1;0,03;;
1447;23/12/2020;18:24:06;3000;0,83;28,3;0,05;;
1448;23/12/2020;18:24:07;2800;0,83;28,3;0,09;;
1449;23/12/2020;18:24:08;2925;0,83;28,3;0,2;;
1450;23/12/2020;18:24:09;2900;0,83;28,3;0,08;;
1451;23/12/2020;18:24:10;2800;0,87;28,5;0,05;;
1452;23/12/2020;18:24:11;2750;0,82;28,1;0,04;;
1453;23/12/2020;18:24:12;2800;0,82;28,3;0,05;;
1454;23/12/2020;18:24:13;2750;0,82;28,5;0,07;;
1455;23/12/2020;18:24:14;2900;0,83;29,3;0,04;;
1456;23/12/2020;18:24:15;2850;0,82;29,1;0,03;;
1457;23/12/2020;18:24:16;2800;0,82;29,3;0,02;;
1458;23/12/2020;18:24:17;2925;0,82;29,3;0,05;;
1459;23/12/2020;18:24:18;2850;0,82;28,3;0,05;;
1460;23/12/2020;18:24:19;2950;0,83;28,5;0,09;;
1461;23/12/2020;18:24:20;2900;0,83;29,3;0,11;;
1462;23/12/2020;18:24:21;3000;0,83;29,1;0,07;;
1463;23/12/2020;18:24:22;2950;0,83;29,3;0,07;;
1464;23/12/2020;18:24:23;2850;0,83;28,9;0,05;;
1465;23/12/2020;18:24:24;2800;0,82;29,1;0,07;;
1466;23/12/2020;18:24:25;2925;0,82;29,3;0,09;;
1467;23/12/2020;18:24:26;2850;0,82;29,3;0,11;;
1468;23/12/2020;18:24:27;2950;0,83;29,5;0,03;;
1469;23/12/2020;18:24:28;3000;0,83;29,3;0,04;;
1470;23/12/2020;18:24:29;2950;0,83;29,3;0,05;;
1471;23/12/2020;18:24:30;2800;0,83;29,5;0,07;;
1472;23/12/2020;18:24:31;2925;0,83;29,3;0,04;;
1473;23/12/2020;18:24:32;2900;0,83;29,1;0,03;;
1474;23/12/2020;18:24:33;2800;0,82;29,1;0,02;;
1475;23/12/2020;18:24:34;2750;0,82;29,3;0,05;;
1476;23/12/2020;18:24:35;2900;0,82;29,1;0,05;;
1477;23/12/2020;18:24:36;2850;0,83;29,3;0,09;;
1478;23/12/2020;18:24:37;2950;0,83;29,3;0,11;;
1479;23/12/2020;18:24:38;3000;0,83;29,5;0,07;;
1480;23/12/2020;18:24:39;2950;0,82;29,3;0,09;;
1481;23/12/2020;18:24:40;2850;0,83;29,5;0,04;;
1482;23/12/2020;18:24:41;2800;0,83;29,3;0,07;;
1483;23/12/2020;18:24:42;2925;0,83;29,1;0,05;;
1484;23/12/2020;18:24:43;3000;0,87;29,1;0,07;;
1485;23/12/2020;18:24:44;2900;0,87;29,3;0,11;;
1486;23/12/2020;18:24:45;2925;0,89;29,1;0,08;;
1487;23/12/2020;18:24:46;3000;0,89;29,3;0,03;;
1488;23/12/2020;18:24:47;2800;0,89;29,3;0,02;;
1489;23/12/2020;18:24:48;2925;0,89;29,5;0,03;;
1490;23/12/2020;18:24:49;2900;0,89;29,3;0,11;;
1491;23/12/2020;18:24:50;2800;0,89;29,5;0,03;;
1492;23/12/2020;18:24:51;2750;0,88;29,3;0,04;;
1493;23/12/2020;18:24:52;2900;0,89;28,3;0,03;;
1494;23/12/2020;18:24:53;2850;0,87;28,1;0,03;;
1495;23/12/2020;18:24:54;2800;0,89;28,3;0,03;;
1496;23/12/2020;18:24:55;2925;0,89;28,3;0,02;;
1497;23/12/2020;18:24:56;2850;0,87;28,3;0,03;;
1498;23/12/2020;18:24:57;2950;0,89;28,3;0,02;;
1499;23/12/2020;18:24:58;2900;0,87;28,5;0,03;;
1500;23/12/2020;18:24:59;2750;0,87;28,1;0,05;;
1501;23/12/2020;18:25:00;2900;0,87;28,3;0,09;;
1502;23/12/2020;18:25:01;2850;0,87;28,5;0,2;;
1503;23/12/2020;18:25:02;2950;0,87;29,3;0,08;;
1504;23/12/2020;18:25:03;3000;0,87;29,1;0,05;;
1505;23/12/2020;18:25:04;2950;0,87;29,3;0,04;;
1506;23/12/2020;18:25:05;2850;0,87;29,3;0,05;;
1507;23/12/2020;18:25:06;2800;0,87;26,6;0,07;;
1508;23/12/2020;18:25:07;2925;0,87;28,3;0,04;;
1509;23/12/2020;18:25:08;3000;0,87;28,1;0,03;;
1510;23/12/2020;18:25:09;2900;0,87;28,5;0,02;;
1511;23/12/2020;18:25:10;2925;0,87;28,3;0,05;;
1512;23/12/2020;18:25:11;3000;0,87;28,1;0,05;;
1513;23/12/2020;18:25:12;2800;0,87;28,3;0,09;;
1514;23/12/2020;18:25:13;2925;0,87;28,5;0,11;;
1515;23/12/2020;18:25:14;2900;0,87;29,3;0,07;;
1516;23/12/2020;18:25:15;2800;0,83;29,1;0,07;;
1517;23/12/2020;18:25:16;2750;0,82;29,3;0,05;;
1518;23/12/2020;18:25:17;2900;0,82;28,9;0,07;;
1519;23/12/2020;18:25:18;2850;0,82;29,1;0,09;;
1520;23/12/2020;18:25:19;2800;0,83;29,3;0,11;;
1521;23/12/2020;18:25:20;2925;0,83;29,3;0,03;;
1522;23/12/2020;18:25:21;2850;0,83;29,5;0,04;;
1523;23/12/2020;18:25:22;2950;0,82;29,3;0,05;;
1524;23/12/2020;18:25:23;2900;0,83;29,3;0,07;;
1525;23/12/2020;18:25:24;2750;0,83;29,5;0,04;;
1526;23/12/2020;18:25:25;2900;0,83;29,3;0,03;;
1527;23/12/2020;18:25:26;2850;0,87;29,1;0,02;;
1528;23/12/2020;18:25:27;2950;0,87;29,1;0,05;;
1529;23/12/2020;18:25:28;3000;0,89;29,3;0,05;;
1530;23/12/2020;18:25:29;2950;0,89;29,1;0,09;;
1531;23/12/2020;18:25:30;2850;0,89;29,3;0,11;;
1532;23/12/2020;18:25:31;2800;0,89;29,3;0,07;;
1533;23/12/2020;18:25:32;2925;0,89;29,5;0,09;;
1534;23/12/2020;18:25:33;3000;0,89;29,3;0,04;;
1535;23/12/2020;18:25:34;2900;0,88;29,5;0,07;;
1536;23/12/2020;18:25:35;2925;0,89;29,3;0,05;;
1537;23/12/2020;18:25:36;3000;0,87;29,1;0,07;;
1538;23/12/2020;18:25:37;2800;0,89;29,1;0,11;;
1539;23/12/2020;18:25:38;2925;0,89;29,3;0,08;;
1540;23/12/2020;18:25:39;2900;0,87;29,1;0,04;;
1541;23/12/2020;18:25:40;2800;0,89;29,3;0,03;;
1542;23/12/2020;18:25:41;2750;0,87;29,3;0,02;;
1543;23/12/2020;18:25:42;2900;0,87;29,5;0,05;;
1544;23/12/2020;18:25:43;2850;0,87;29,3;0,05;;
1545;23/12/2020;18:25:44;2800;0,87;29,5;0,09;;
1546;23/12/2020;18:25:45;2925;0,87;29,3;0,11;;
1547;23/12/2020;18:25:46;2850;0,87;28,3;0,07;;
1548;23/12/2020;18:25:47;2950;0,87;28,1;0,07;;
1549;23/12/2020;18:25:48;2900;0,87;28,3;0,05;;
1550;23/12/2020;18:25:49;2900;0,87;28,3;0,07;;
1551;23/12/2020;18:25:50;2925;0,87;28,3;0,11;;
1552;23/12/2020;18:25:51;3000;0,87;28,3;0,08;;
1553;23/12/2020;18:25:52;2800;0,87;28,5;0,05;;
1554;23/12/2020;18:25:53;2925;0,87;28,1;0,03;;
1555;23/12/2020;18:25:54;2900;0,87;28,3;0,03;;
1556;23/12/2020;18:25:55;2800;0,87;28,5;0,02;;
1557;23/12/2020;18:25:56;2750;0,87;29,3;0,03;;
1558;23/12/2020;18:25:57;2900;0,87;29,1;0,04;;
1559;23/12/2020;18:25:58;2850;0,82;29,3;0,03;;
